uid	iid	label	sequence
10072	5262	1	1970,1429,5891,5950
10088	4568	1	6237,6345,6234,6321
10652	6837	1	5493,3572,2877,5334
12085	6840	1	6318,6341,6321,6601
12149	3123	1	3667,3133,4927,3344
12952	4466	1	4345,5973,652,3810
13022	5669	1	3866,6345,6234,6602
13152	3372	1	3116,3115,673,2488
13528	6919	1	3964,4926,4930,5355
13536	5669	1	5905,6200,6155,6345
13592	6333	1	5694,6180,6155,6319
13846	5669	1	5905,6154,6341,6236
14137	5669	1	6319,156,316,2011
320	2951	1	904,349,5768,5790
605	3380	1	3931,73,1638,2801
605	4706	1	73,1638,2801,3380
616	6469	1	2679,3597,3600,3966
951	6840	1	3597,2322,2624,1088
1160	2413	1	4715,6319,4843,6200
1160	2667	1	6319,4843,6200,2413
1393	5669	1	6368,6236,5029,6602
1533	2413	1	4117,1828,6237,2091
1533	6840	1	1828,6237,2091,2413
2128	6468	1	6319,5694,6135,6601
2378	6919	1	6154,6155,6341,2587
2628	5669	1	6341,764,6318,6321
3074	6814	1	4244,4642,886,5355
3273	6840	1	565,5334,5381,5335
4048	5669	1	6319,274,2720,6467
4079	2884	1	1449,3169,1341,3776
4591	5669	1	6368,6318,6321,6602
4727	6601	1	4093,4834,2741,6236
5154	5669	1	4930,5686,6155,6341
5320	6840	1	3600,4843,6321,4930
5638	6468	1	2586,6155,6832,5396
6281	3746	1	1353,2410,3372,5455
6460	6837	1	4551,3189,3633,1486
6993	6341	1	4091,5905,6180,6602
7748	3439	1	6368,5113,3018,5344
7748	6448	1	5113,3018,5344,3439
7984	6334	1	3597,3052,5905,5566
8526	2413	1	6320,6341,6368,6333
8629	6840	1	1243,5381,4843,5669
9028	5669	1	6157,6154,6155,6234
9159	6837	1	6155,5694,6832,6601
9316	5669	1	6341,6236,6602,2413
9385	5669	1	6200,6319,6345,6601
9547	4843	1	7088,1396,4933,5355
9563	6816	1	6237,6234,6318,6602
9617	6837	1	6236,6318,6601,6469
9643	5669	1	4602,6180,5359,6320
9643	6814	1	6180,5359,6320,5669
10028	5669	1	630,3597,2179,6601
10387	5669	1	1088,1096,2678,4090
10397	6601	1	4928,4826,5355,6234
10861	5669	1	6320,7154,6318,6321
10963	5669	1	6345,6237,6318,2667
11277	6815	1	6234,6318,6233,6321
11356	5669	1	6154,6237,6345,6234
11653	6840	1	3704,6154,6155,5005
11875	5669	1	6320,5364,6319,6234
12809	1170	1	1454,1745,14,2047
12986	6333	1	4160,6368,6318,6602
13158	6334	1	484,6236,5686,6602
13160	2413	1	4091,1243,5355,6345
13261	5669	1	3964,4093,4833,5355
13536	6840	1	6200,6155,6345,5669
14013	5669	1	5083,6345,6318,6341
14211	2331	1	5905,6154,6155,6341
14426	6919	1	1243,6180,6237,6319
14563	6341	1	6234,120,6602,6601
208	6816	1	691,4754,5954,6180
1290	3049	1	1686,1289,1290,2961
1354	4119	1	6155,6234,6237,2667
1368	6840	1	3964,3965,5905,6318
1419	599	1	4927,5355,4843,6602
1420	6840	1	2736,3579,2433,6602
1580	6469	1	44,224,279,2190
1888	6840	1	5355,5334,6320,6601
1915	6332	1	4055,1603,6345,6601
1950	6816	1	6319,6236,6602,6601
1988	5820	1	3271,5,360,3193
2403	6467	1	1243,6368,6601,6602
2790	2677	1	6155,6318,5891,6345
2952	5669	1	6320,6237,6319,6601
3062	6341	1	3964,1243,4930,4843
3128	5669	1	5686,5905,6237,6236
3174	6467	1	609,4035,739,3162
3346	6816	1	6319,6234,6318,6602
3672	6816	1	3548,518,1710,258
4002	3469	1	2361,1445,5238,6234
4002	6164	1	1445,5238,6234,3469
4198	6522	1	575,6237,6345,6341
4398	5669	1	4090,4585,1243,6237
4596	6832	1	4642,4927,1507,6237
5256	599	1	5355,6155,6601,6602
5287	2413	1	3600,2625,223,4927
5528	6814	1	3817,4091,4095,5686
5667	5669	1	6233,6234,6341,6601
6296	6816	1	4965,5767,5770,5790
6639	6333	1	7835,5891,5686,5355
7102	4691	1	265,5040,5708,3313
7588	5066	1	852,1468,4103,5381
7588	6816	1	1468,4103,5381,5066
8139	6840	1	5716,1794,3050,4666
8206	6918	1	5355,6180,6155,5364
8235	5669	1	2635,2736,2433,1088
8747	6467	1	3965,4091,1243,5355
8793	6467	1	5063,5382,5686,6234
9286	5669	1	5694,6234,6318,6602
9319	5669	1	4927,5905,6155,6368
9339	599	1	6368,6318,6237,6155
9391	6522	1	3964,3966,4091,4642
9663	6467	1	2375,5334,2287,6234
9867	6467	1	6155,6368,5905,6601
9988	2497	1	1910,3298,1856,1977
10088	5669	1	6345,6234,6321,4568
10341	6468	1	5355,5905,5754,6237
10451	6601	1	1243,5355,6180,6368
10466	6522	1	3338,3343,5566,6056
10531	6469	1	6234,6236,2247,2274
10593	5669	1	5905,6345,6368,6601
10884	5799	1	3964,6601,6602,2413
11834	6467	1	6200,6341,6135,6832
11971	6814	1	1243,2003,5755,5694
12122	2413	1	5381,5891,5355,6180
12126	2413	1	3597,3747,1088,4642
12234	2413	1	5355,6180,6341,6601
12368	5669	1	4929,5355,6180,6368
12371	6815	1	4093,5686,6154,6155
12753	6837	1	2782,3568,3300,6602
12885	1283	1	1782,1908,4034,5331
12885	4032	1	1908,4034,5331,1283
12885	5536	1	4034,5331,1283,4032
12896	2413	1	5905,6345,6368,6318
12997	6840	1	5870,5355,5686,6368
13666	6333	1	367,6341,6318,6602
14013	6816	1	6345,6318,6341,5669
14111	6334	1	6345,6341,6233,6236
14210	3136	1	4629,1730,2045,2368
14538	6469	1	105,1434,1015,6601
14550	5669	1	5355,6155,5686,6200
40	6816	1	4091,4093,6237,6368
543	5669	1	1243,5686,6320,6341
764	6333	1	4091,2969,5355,5891
867	6602	1	3600,1096,3962,3964
878	2413	1	1612,4928,3807,4679
878	5669	1	4928,3807,4679,2413
1055	5669	1	5355,6180,6233,6318
1055	6837	1	6180,6233,6318,5669
1201	599	1	4933,899,3484,1468
1201	6816	1	899,3484,1468,599
1263	5669	1	5355,5686,6154,5364
1420	2413	1	3579,2433,6602,6840
1576	6815	1	4721,4788,1893,6318
1602	6468	1	2736,2741,6180,6200
1640	599	1	6155,5954,6368,6341
1760	2413	1	6341,6237,6234,6832
2005	5669	1	6368,6237,5335,6318
2103	6704	1	1306,816,4585,3753
2136	6468	1	4585,5063,5355,4843
2236	5669	1	1243,2741,6154,6237
2302	5669	1	5686,6180,6236,6318
2606	2413	1	955,6345,6341,6602
2606	5669	1	6345,6341,6602,2413
2643	6837	1	6345,6341,6602,5669
2966	6467	1	4090,6154,6368,6602
3246	6468	1	4100,3303,6602,405
3252	2413	1	4930,3251,3622,5355
3336	5669	1	6154,5954,3545,5364
3395	6602	1	6155,6180,5954,6368
3682	5364	1	4642,4833,1243,6154
3754	6837	1	4843,6368,6321,6832
3756	2413	1	6154,6155,6237,8367
3756	6521	1	6155,6237,8367,2413
4108	6469	1	1096,6234,6318,6601
4228	6468	1	3501,2741,1243,4930
4276	6234	1	3060,3662,1243,6154
4398	6467	1	4585,1243,6237,5669
5053	6815	1	1006,5354,6341,6178
5158	6333	1	5237,5891,6345,6319
5249	3629	1	3087,4826,4827,4828
5776	6467	1	5686,6237,6318,6368
6103	2413	1	6180,4843,6154,5694
6191	5669	1	5355,6345,6341,2667
6689	6814	1	2155,3554,3769,6832
6868	5708	1	5949,2935,6345,3963
6930	6469	1	544,3131,4090,1243
7318	5669	1	1286,402,2248,5905
7440	6467	1	4642,1468,5355,4551
7470	5669	1	6341,6233,6236,6602
7549	6333	1	5891,6237,6318,6368
8257	6602	1	4773,2624,4834,2741
8521	6837	1	5355,5686,6318,6602
9028	6467	1	6154,6155,6234,5669
9090	6467	1	6341,5335,6318,6321
9398	6469	1	4843,6154,6368,6345
9416	6332	1	2969,679,4929,5381
9651	6368	1	3579,3600,3817,5905
9771	6816	1	5566,5355,6267,6368
9882	5669	1	3966,3962,4091,6341
9904	6816	1	6055,5694,6237,6205
10148	6840	1	3966,1096,1243,6154
10607	6333	1	4093,5686,6318,6321
11217	6467	1	5954,6180,6341,6233
11435	5669	1	5686,6155,6237,6234
11871	6468	1	6154,6155,3573,5417
11872	5669	1	1243,6154,6155,6368
11872	6236	1	6154,6155,6368,5669
11946	599	1	5381,6341,6345,6601
11946	5669	1	6341,6345,6601,599
12025	6816	1	2677,4933,5355,6180
12275	6840	1	1868,5686,6368,6135
12352	5669	1	6155,6341,6321,6602
12533	6840	1	3965,4090,520,1243
12771	6601	1	2678,2741,5686,5905
12921	5669	1	5355,5686,4843,6345
12975	6468	1	4598,2120,6341,6318
13306	5669	1	4930,4933,5355,5905
13377	6601	1	5686,4843,6155,6321
13669	6333	1	6154,4843,6368,5364
13864	6332	1	205,2925,5649,6345
14222	5669	1	4843,6345,6318,6602
14369	5669	1	5755,5905,2410,5334
14510	6333	1	1243,6180,6320,6236
14588	6467	1	1243,5355,6345,6321
243	5669	1	2565,2736,3579,6601
1160	769	1	4843,6200,2413,2667
1160	778	1	6200,2413,2667,769
1160	6521	1	2413,2667,769,778
1927	6332	1	5355,5686,6200,6368
2024	5669	1	4095,3406,3964,1658
2177	6816	1	369,488,4551,4811
2573	6341	1	3962,3965,6155,6180
2624	5669	1	4006,2867,969,6318
3127	5669	1	6180,6154,6155,6234
4737	6837	1	767,5416,6345,6759
5670	2810	1	1623,4172,4572,1995
5985	5669	1	4119,6154,7154,6602
6266	335	1	6180,6233,1091,6318
6289	5669	1	6154,4843,6368,6233
7246	5669	1	6320,6234,6318,6602
7470	3860	1	6233,6236,6602,5669
7545	2413	1	5461,4843,6237,5734
7660	6837	1	3260,3174,4428,4610
9276	599	1	6318,6234,6832,6601
9658	5669	1	6318,5335,6321,6467
9663	2413	1	5334,2287,6234,6467
10059	5980	1	2621,4818,2409,5278
10464	6840	1	5732,5093,5248,3293
11072	6837	1	3367,2355,4725,3409
11186	6837	1	1243,5381,5891,6341
11571	5780	1	3497,5202,2003,2318
12430	6521	1	1243,4843,6319,6602
12430	6840	1	4843,6319,6602,6521
12545	6468	1	3965,4926,5382,6368
12608	2413	1	6601,6602,873,3119
12676	4691	1	703,1829,1172,849
13087	599	1	6319,4818,6318,2667
13123	326	1	1922,3203,5402,5082
13123	3337	1	3203,5402,5082,326
13511	5984	1	751,1181,1797,3649
13776	2413	1	496,4930,5355,6832
14342	6468	1	3600,3965,1243,6345
455	6321	1	4927,5355,5686,6368
1100	5669	1	3489,6234,6321,6341
1100	6467	1	6234,6321,6341,5669
1377	6332	1	1263,1266,6341,6601
1777	6840	1	2531,3756,4244,5355
1824	6840	1	6345,6318,6321,6602
1924	5669	1	2185,5355,5755,6345
2111	4279	1	5988,3242,5711,5898
2906	6737	1	2269,564,5950,4162
3316	5192	1	4916,3923,5698,5113
3316	6141	1	3923,5698,5113,5192
3316	6222	1	5698,5113,5192,6141
4628	6334	1	4928,5355,6155,6318
5237	1071	1	3528,3616,4023,1547
5979	6785	1	1875,4440,3836,5286
7191	6840	1	3010,3369,5355,6180
7386	7031	1	5920,6237,6321,6925
7747	2413	1	628,6345,6236,6601
7912	6995	1	5744,252,349,2706
7984	5669	1	3052,5905,5566,6334
8115	6468	1	5355,5905,6368,6233
8372	5669	1	5692,6236,6234,6341
8518	5690	1	3512,5777,3412,4390
8594	2413	1	6155,6233,6237,6318
9833	4654	1	2308,5460,5464,5469
9849	5669	1	4926,5355,6154,6233
11508	6816	1	6237,6318,6321,599
11571	3593	1	5202,2003,2318,5780
12809	3268	1	1745,14,2047,1170
12952	5929	1	5973,652,3810,4466
14491	3097	1	4727,2249,2270,6494
14	2413	1	4933,5686,6368,6345
480	6837	1	4926,6341,6319,1009
944	51	1	2635,2736,3179,1806
1581	6521	1	5355,6233,6345,6602
1873	6468	1	6154,4843,6345,6341
2128	2441	1	5694,6135,6601,6468
2748	3348	1	4827,1406,1196,3406
2775	4525	1	3916,1780,3052,6313
2775	4565	1	1780,3052,6313,4525
2775	6216	1	3052,6313,4525,4565
4137	5669	1	6233,6341,6602,6832
4764	3091	1	1593,1306,1276,1468
4931	1168	1	3260,1711,220,1494
4982	6601	1	2565,6368,6237,6234
4982	6602	1	6368,6237,6234,6601
5227	3331	1	1189,2115,697,1817
5320	6332	1	4843,6321,4930,6840
6301	6321	1	5355,5905,4843,6233
6441	599	1	5686,3814,6341,6602
6924	5103	1	349,1506,5779,5790
6924	5768	1	1506,5779,5790,5103
6924	5794	1	5779,5790,5103,5768
7537	6837	1	1243,1733,6341,3646
7540	6562	1	1702,2091,4575,969
7769	789	1	1702,1619,4112,912
7782	6408	1	1208,112,2922,5810
8588	6837	1	1243,4927,6155,2667
9646	4109	1	1742,3151,219,2770
9646	4252	1	3151,219,2770,4109
9728	6840	1	1596,1608,4582,972
10720	5669	1	6318,6341,6832,6601
11121	599	1	5381,5954,6345,6234
11356	6816	1	6237,6345,6234,5669
11592	3385	1	1353,5159,3393,727
11592	3394	1	5159,3393,727,3385
12578	599	1	2677,1243,5381,6237
13160	6334	1	1243,5355,6345,2413
13708	2413	1	1096,2677,2678,5905
13708	6334	1	2677,2678,5905,2413
14479	2413	1	3747,1096,4244,4930
76	3794	1	1888,1683,1956,4596
159	5669	1	4833,4928,4843,5694
648	6469	1	3964,3962,1243,6236
852	6521	1	5364,6318,6233,6334
995	2413	1	5355,5891,6345,6341
1930	6815	1	1808,2045,1088,6840
3780	4449	1	2621,1474,2564,5384
4040	5669	1	3230,3962,2838,4834
4931	4754	1	1711,220,1494,1168
5459	6919	1	2741,1243,5381,6320
6076	5669	1	3747,3817,3965,3966
6868	5449	1	2935,6345,3963,5708
6943	5539	1	3372,4345,736,2271
7110	6332	1	5381,4843,5950,6233
7191	6469	1	3369,5355,6180,6840
7782	2429	1	112,2922,5810,6408
7873	6332	1	5686,6155,6234,6601
8347	6332	1	3449,4971,5686,4786
8568	2413	1	4586,4834,1243,5954
8929	3735	1	760,5419,3011,3010
8972	3191	1	2507,3001,3148,3315
9604	6837	1	311,6135,6234,6602
9771	6919	1	5355,6267,6368,6816
10164	4807	1	680,834,3962,36
10196	2134	1	4843,6154,6368,6234
10492	6468	1	6237,6318,6601,6602
11421	6236	1	4926,5063,5355,6602
11716	6602	1	3320,3230,3234,2969
12006	3846	1	363,3289,4754,705
12234	5669	1	6180,6341,6601,2413
13046	2413	1	4813,5355,4843,528
13087	6814	1	4818,6318,2667,599
13087	6815	1	6318,2667,599,6814
13260	599	1	5905,5531,6237,6368
13342	599	1	6155,6368,6237,6602
13356	5788	1	1848,1915,4184,2553
13834	6814	1	5686,6154,6345,6341
596	6815	1	2179,3962,2677,4586
2286	1570	1	660,3802,4754,4056
2338	849	1	1856,2519,3223,492
2779	6837	1	4926,5754,6237,5335
2982	6333	1	6180,5954,6341,6233
3032	6772	1	3393,3046,1839,4581
3325	6334	1	1088,3962,2678,6840
3377	2897	1	3002,3016,3883,3350
4698	6837	1	2186,324,6341,2736
4891	1108	1	4240,5124,6227,405
4891	2475	1	5124,6227,405,1108
4891	6228	1	6227,405,1108,2475
4968	4226	1	2934,2988,4178,4952
5273	6816	1	4928,5686,6236,6602
5400	5669	1	7154,6345,6233,4469
5655	599	1	5355,6155,5364,6236
5746	6840	1	6345,2667,6602,6815
5993	5669	1	5197,3029,5566,1468
6136	1085	1	3976,6392,1888,6092
6136	3498	1	6392,1888,6092,1085
6471	6759	1	1420,3705,5692,6493
6548	6333	1	5891,5381,6155,6345
7012	6468	1	6345,6237,6368,6318
7565	1243	1	3040,1658,6220,7165
7675	6816	1	6601,6602,5669,6332
8046	5669	1	6345,6237,6233,6333
9609	4582	1	4938,6772,3046,6107
10055	3068	1	4549,5065,1842,6471
10492	2413	1	6318,6601,6602,6468
10901	2413	1	5063,1243,240,5382
10967	2413	1	1243,5686,6345,5381
11170	6814	1	6154,6320,6368,6237
11277	6816	1	6318,6233,6321,6815
11421	6154	1	5063,5355,6602,6236
12325	5357	1	3787,4907,4487,7154
12489	2413	1	1243,5355,5950,6469
12896	6333	1	6345,6368,6318,2413
13339	6256	1	172,6335,2480,5057
13666	6332	1	6341,6318,6602,6333
13697	6815	1	6320,6234,2667,6601
13819	2413	1	6180,6341,6345,6234
13996	6469	1	6136,5755,5694,6368
219	6840	1	3472,5381,6237,5694
417	6332	1	3964,4833,1243,6154
417	6468	1	4833,1243,6154,6332
692	6469	1	2569,6154,6155,6237
751	6522	1	5334,5686,6602,5669
1141	6332	1	6154,6368,6237,6602
1160	6816	1	2667,769,778,6521
1557	1113	1	6136,5686,605,5905
1620	6816	1	6368,6233,6318,6341
2093	575	1	6471,4724,5330,494
2150	6332	1	5905,6341,6345,6321
2229	944	1	1502,4224,1915,4258
2229	2899	1	4224,1915,4258,944
2229	4849	1	1915,4258,944,2899
3336	6815	1	5954,3545,5364,5669
4135	6816	1	6345,6237,6318,6602
4210	3115	1	3014,5398,1536,3107
4398	6837	1	1243,6237,5669,6467
4428	1038	1	6318,5741,6775,6774
4473	934	1	544,1893,1152,3198
5237	7023	1	3616,4023,1547,1071
5858	6469	1	5355,5891,6154,6602
6100	6840	1	2323,3747,1243,6154
6257	6919	1	4927,4843,204,7023
6583	6467	1	1286,1096,1088,1334
6682	6521	1	3756,6155,6237,6368
6940	689	1	646,1303,4415,5147
6940	4680	1	1303,4415,5147,689
7110	6334	1	4843,5950,6233,6332
7237	6334	1	5954,6237,3299,6341
7288	6522	1	409,1088,3817,6601
8335	6468	1	2720,4998,6237,6602
9547	6521	1	1396,4933,5355,4843
9663	6837	1	2287,6234,6467,2413
10034	6814	1	2155,6345,6318,1468
10773	1511	1	483,565,2144,3958
12085	6816	1	6341,6321,6601,6840
12534	6815	1	5355,6154,6155,5335
13046	6840	1	5355,4843,528,2413
13158	6837	1	6236,5686,6602,6334
13635	6840	1	6154,5954,6318,6345
13666	6334	1	6318,6602,6333,6332
14061	6602	1	3962,4843,6320,6154
14061	6816	1	4843,6320,6154,6602
14441	21	1	2588,412,5362,1826
320	5756	1	349,5768,5790,2951
1209	5874	1	1937,5541,2624,2001
2666	4673	1	752,3206,3625,3747
2746	6840	1	4011,4933,3769,4727
4639	6332	1	6237,6318,6234,6602
4988	5255	1	3156,3569,888,3633
4988	6189	1	3569,888,3633,5255
5343	2413	1	6180,4843,5686,6318
5625	5219	1	5016,3680,5560,6325
5625	5220	1	3680,5560,6325,5219
5829	348	1	1498,4551,6267,3317
5933	4721	1	1488,2194,2934,4561
6040	6468	1	6154,6155,6345,6234
6739	6816	1	6345,6234,6318,2667
7186	6468	1	3966,2744,2751,3817
7491	2413	1	1843,6345,6318,6341
7491	6816	1	6345,6318,6341,2413
7922	6840	1	4090,4642,1243,5355
8277	6333	1	6341,6368,6234,6318
8277	6837	1	6368,6234,6318,6333
8515	3931	1	5063,2658,179,4056
8515	4717	1	2658,179,4056,3931
8909	6919	1	5694,6180,6319,6601
8910	6814	1	6180,6155,6237,6601
8929	2279	1	5419,3011,3010,3735
8973	6332	1	3964,1243,6341,6318
9424	6332	1	6233,6236,6341,6345
11053	6522	1	2202,3372,6321,3138
11318	6816	1	6341,6237,5686,6602
12294	6814	1	2624,6318,6341,6321
12294	6816	1	6318,6341,6321,6814
12754	779	1	120,1112,5011,736
13158	6469	1	5686,6602,6334,6837
13387	6521	1	6237,6368,6233,6234
14567	6840	1	2440,5355,5334,6318
652	5820	1	2415,3188,5237,5450
1227	938	1	1258,5938,2972,933
1227	4071	1	5938,2972,933,938
1227	5688	1	2972,933,938,4071
1296	5938	1	2113,3854,2562,4116
1331	3363	1	2798,3792,2985,1843
1519	2413	1	751,1403,5355,4754
1828	5669	1	4426,5381,6154,6368
1906	2413	1	4569,6053,4843,6398
2456	6332	1	4091,4642,4926,5694
2576	6814	1	6154,6155,6368,6602
3410	6837	1	6345,5364,6236,6469
3672	2413	1	518,1710,258,6816
3780	940	1	1474,2564,5384,4449
3893	126	1	5334,5905,4843,6368
4162	6332	1	6341,6237,6318,6601
4281	6816	1	2076,6237,6234,6522
4547	6521	1	4095,5686,6319,6318
5031	5669	1	4834,1243,5355,6155
5618	6816	1	6341,6318,6602,5669
6876	1602	1	472,2181,2422,1317
6913	6521	1	6155,6237,6368,6233
7491	6815	1	6318,6341,2413,6816
7856	6985	1	977,538,2836,3224
8438	6522	1	494,4642,1813,5754
8955	5072	1	5205,4335,4190,6584
9391	6467	1	3966,4091,4642,6522
9876	6816	1	5754,6368,6318,6321
10089	6334	1	2736,2679,3596,3817
10341	6815	1	5905,5754,6237,6468
10341	6816	1	5754,6237,6468,6815
10464	885	1	5093,5248,3293,6840
11072	6333	1	2355,4725,3409,6837
11450	6333	1	1243,6180,6341,6233
11545	2413	1	4933,5355,6180,5950
11782	6814	1	6237,6318,7154,6602
12049	3102	1	2951,4107,4943,5581
12353	6816	1	4091,4927,6180,6155
13020	6333	1	6236,6318,6602,2413
13048	6837	1	2289,1243,4929,6291
13048	6840	1	1243,4929,6291,6837
13178	6479	1	2372,2564,1801,2568
14509	6522	1	5686,5905,6155,6345
627	2413	1	1639,6154,5694,3648
692	3263	1	6154,6155,6237,6469
731	6816	1	5355,6341,6345,6234
1539	6333	1	6341,6318,6602,6334
2403	6816	1	6368,6601,6602,6467
2570	3179	1	3892,922,6749,803
3754	2413	1	6368,6321,6832,6837
3754	6816	1	6321,6832,6837,2413
4281	6320	1	6237,6234,6522,6816
5468	6333	1	4824,6155,6200,6236
5618	2413	1	6318,6602,5669,6816
5743	6814	1	6319,6320,8443,6601
6103	6332	1	4843,6154,5694,2413
6494	6469	1	6341,6368,5694,1395
6939	6394	1	5952,6046,5109,5258
7922	6333	1	4642,1243,5355,6840
8480	2543	1	3523,4014,4459,708
8480	3596	1	4014,4459,708,2543
8480	5294	1	4459,708,2543,3596
8518	6567	1	5777,3412,4390,5690
8844	118	1	3410,4514,4993,4735
9159	6840	1	5694,6832,6601,6837
10441	6815	1	6345,6368,5301,6602
11074	6334	1	5891,4843,5954,6237
11537	2413	1	6154,6368,5364,6341
11545	5669	1	5355,6180,5950,2413
11571	2932	1	2003,2318,5780,3593
12302	6837	1	3935,4789,6368,6321
13562	5669	1	1243,5355,6155,6368
13562	6840	1	5355,6155,6368,5669
14231	6837	1	4552,6237,6345,6318
122	6467	1	6320,6319,6135,6318
184	5631	1	4976,4868,4972,5346
225	1675	1	4047,1243,4843,6155
1294	5376	1	1313,811,1593,7154
2005	6469	1	6237,5335,6318,5669
2005	6816	1	5335,6318,5669,6469
2160	6837	1	453,3817,4091,4095
2682	2413	1	4928,4927,6154,6155
4071	5669	1	903,4093,4586,2676
4369	6816	1	6320,2135,3621,6601
4428	1590	1	5741,6775,6774,1038
4492	5669	1	2269,5063,4930,6320
4737	6468	1	5416,6345,6759,6837
4793	6837	1	6237,6368,5381,5686
5040	6468	1	5905,6155,6200,6237
5040	6840	1	6155,6200,6237,6468
5256	6816	1	6155,6601,6602,599
5743	6816	1	6320,8443,6601,6814
5796	2413	1	5364,6237,6318,6602
6454	4260	1	1749,4822,4518,3038
7293	6341	1	4642,5355,5754,6368
7293	6832	1	5355,5754,6368,6341
7364	6469	1	1243,5381,1608,6155
7590	3372	1	853,1136,3266,2261
8822	2413	1	5355,4843,6155,5694
9663	6487	1	6234,6467,2413,6837
9663	7835	1	6467,2413,6837,6487
10318	6815	1	5123,5080,6237,6234
10441	5669	1	6368,5301,6602,6815
11229	744	1	1277,4660,2067,5083
13746	6398	1	6048,6046,1431,1432
14172	6333	1	5381,5905,6345,6601
14262	5669	1	1535,5355,6200,6154
14262	6919	1	5355,6200,6154,5669
14303	2413	1	5686,6368,6318,6602
14303	6837	1	6368,6318,6602,2413
14510	6332	1	6180,6320,6236,6333
14510	6816	1	6320,6236,6333,6332
501	2413	1	1243,4926,4929,6345
578	1731	1	5202,3680,5702,220
1202	4368	1	548,1603,3363,6335
1746	2413	1	5355,5754,5364,5335
1746	6815	1	5754,5364,5335,2413
1841	2413	1	5754,6154,5694,2563
1950	6334	1	6236,6602,6601,6816
2242	5669	1	6155,6237,6234,6601
2242	6321	1	6237,6234,6601,5669
2929	6837	1	6180,4843,6341,6318
3377	2900	1	3016,3883,3350,2897
3377	5921	1	3883,3350,2897,2900
5186	6816	1	6345,6318,2667,6332
5468	6332	1	6155,6200,6236,6333
6137	6816	1	4933,5355,6180,6154
6208	3718	1	2687,1702,2091,3740
7470	6334	1	6236,6602,5669,3860
9424	6333	1	6236,6341,6345,6332
10375	6046	1	2740,5072,5733,5760
10375	6048	1	5072,5733,5760,6046
10908	506	1	1641,3291,5068,2015
10963	6816	1	6237,6318,2667,5669
11971	6332	1	2003,5755,5694,6814
11971	6334	1	5755,5694,6814,6332
11971	6601	1	5694,6814,6332,6334
11971	6602	1	6814,6332,6334,6601
12368	6840	1	5355,6180,6368,5669
12760	6332	1	4314,265,6601,6602
12760	6333	1	265,6601,6602,6332
12760	6816	1	6601,6602,6332,6333
13802	2413	1	984,2849,5381,6341
184	3917	1	4868,4972,5346,5631
878	2007	1	3807,4679,2413,5669
1100	6814	1	6321,6341,5669,6467
2721	599	1	5905,6154,6155,6236
2721	6816	1	6154,6155,6236,599
3558	192	1	1782,3245,5948,6861
3808	6521	1	1243,6368,6237,6321
4373	6468	1	6155,6233,6601,6602
4522	6333	1	3747,4091,4095,5355
4647	3293	1	523,893,2859,2955
4664	6341	1	3962,3817,3966,4401
5000	762	1	2014,1703,438,326
6737	5669	1	3817,609,4930,6601
7008	4403	1	2564,2181,4,5199
8254	6334	1	4843,6368,6319,6234
8458	2413	1	4833,4995,6154,6180
8572	6395	1	4811,5439,3924,6394
8732	6816	1	6155,6341,1909,6602
8955	6873	1	4335,4190,6584,5072
9056	6816	1	6341,6236,6602,5669
10308	1267	1	3454,6400,4571,5698
10756	6816	1	6318,6236,6341,2413
11277	2413	1	6233,6321,6815,6816
13475	6521	1	5518,4843,6237,6318
14303	6816	1	6318,6602,2413,6837
859	6816	1	4928,5355,707,6318
1050	6468	1	6180,6237,6368,6236
1050	6816	1	6237,6368,6236,6468
1557	6814	1	5686,605,5905,1113
2813	6332	1	5686,6180,6318,6200
2813	6334	1	6180,6318,6200,6332
3494	6321	1	5355,4843,6237,6368
3824	6332	1	5905,6200,6368,4927
4166	6815	1	3964,4093,5355,5381
4305	6332	1	3747,6154,5335,2667
4305	6334	1	6154,5335,2667,6332
4305	6468	1	5335,2667,6332,6334
4528	6816	1	1868,3944,6345,6601
5287	6333	1	2625,223,4927,2413
5471	2091	1	511,969,1073,1799
5471	3046	1	969,1073,1799,2091
5562	6837	1	3170,1243,4843,1198
5869	2033	1	977,4094,1159,2732
6639	6332	1	5891,5686,5355,6333
6943	4920	1	4345,736,2271,5539
8260	6816	1	1243,4930,6180,6319
8480	610	1	708,2543,3596,5294
8480	884	1	2543,3596,5294,610
8480	4573	1	3596,5294,610,884
8521	6333	1	5686,6318,6602,6837
9026	6816	1	3962,2678,6745,6341
9074	6467	1	3962,885,4642,6233
9074	6469	1	885,4642,6233,6467
9339	6816	1	6318,6237,6155,599
9977	599	1	4950,2706,4252,4539
10531	6837	1	6236,2247,2274,6469
11879	5669	1	5905,6155,6236,6318
11879	6332	1	6155,6236,6318,5669
11879	6468	1	6236,6318,5669,6332
